id,exclude,type,query,constraint,text,query_result,heading,format0,lat0,lng0,format1,lat1,lng1,format2,lat2,lng2,format3,lat3,lng3,format4,lat4,lng4,pitch
3381821629,0,,Washington Street and School Street,Boston,"Washington Street, Between School Street and Court Street, Howard Johnson's",1,,"School St & Washington St, Boston, MA 02108, USA",42.3574093,-71.0583299,"School St & Washington St, Boston, MA 02124, USA",42.2966809,-71.0722813,,,,,,,,,,
3381821789,0,,Washington Street and Court Street,Boston,"Washington Street, Between Court Street and Cornhill Street",1,,"Court St & Washington St, Boston, MA 02201, USA",42.3588422,-71.0578337,,,,,,,,,,,,,
3381864509,0,,Washington Street and Court Street,Boston,"Washington Street, Between Court Street and Cornhill Street, Reflections in Window",1,,"Court St & Washington St, Boston, MA 02201, USA",42.3588422,-71.0578337,,,,,,,,,,,,,
3381864651,0,,Washington Street and Court Street,Boston,"Washington Street, Between Court Street and Cornhill Street, Radio Shack",1,,"Court St & Washington St, Boston, MA 02201, USA",42.3588422,-71.0578337,,,,,,,,,,,,,
3381864835,0,,city hall,Boston,"Washington Street, Adams Square",1,252.1306239,"Adams St, Boston, MA 02119, USA",42.3592978,-71.0579891,"Adams St, Boston, MA 02129, USA",42.3743659,-71.0593548,"Adams St, Boston, MA 02136, USA",42.2524937,-71.1292262,"Adams Terrace, Boston, MA 02122, USA",42.295444,-71.056717,,,,11.20379422
3381865119,0,,city hall,Boston,"Washington Street, Adams Square",1,252.1306239,"Adams St, Boston, MA 02119, USA",42.35996102,-71.05838281,"Adams St, Boston, MA 02129, USA",42.3743659,-71.0593548,"Adams St, Boston, MA 02136, USA",42.2524937,-71.1292262,"Adams Terrace, Boston, MA 02122, USA",42.295444,-71.056717,,,,11.20379422
3381865221,0,,Washington Street and Stuart Street,Boston,"Washington Street, Between Stuart Street and Dover Street, Furniture Stores",1,252.1306239,"Stuart St & Washington St, Boston, MA 02116, USA",42.3509132,-71.06302879,,,,,,,,,,,,,11.20379422
3381865735,0,interior,"Filene's Department Store, Summer Street and Arch Street",Boston,"Filene's Interior, Hosiery and Purses",1,252.1306239,"Arch St, Boston, MA 02110, USA",42.35547174,-71.05810396,,,,,,,,,,,,,11.20379422
3381881225,0,,Washington Street and Bedford Street,Boston,"Washington Street, Between Avon Street and Bedford Street, From Fifth Floor",1,143.532777,"Avon St & Washington St, Taunton, MA 02780, USA",42.35387521,-71.06221263,"Avon St & Washington St, Stoneham, MA 02180, USA",42.4828,-71.093371,,,,,,,,,,15.30007367
3381881353,1,aerial,Boston Globe,Boston,Aerial view of Washington Street from Globe Building,1,243.2120487,,42.35379828,-71.06213799,,,,,,,,,,,,,10.65800308
3381881789,0,,Washington Street and Castle Street,Boston,"Washington and Castle Streets, looking East, view of row of buildings from under elevated rail",1,118.5094052,"Newcastle St, Boston, MA 02126, USA",42.34667911,-71.06466156,,,,,,,,,,,,,1.953545188
3381881943,0,,Washington Street,Boston,"Washington Street looking East, between Castle and Cobbs Streets, view along sidewalk under elevated rail, 10:00 A.M.-1:00 P.M.",1,332.6308973,"Newcastle St, Boston, MA 02126, USA",42.35878857,-71.05791717,,,,,,,,,,,,,5.390101352
3381882127,0,,city hall,Boston,"Washington and Castle Streets, looking East, view of row of buildings from under elevated rail",1,332.6308973,"Newcastle St, Boston, MA 02126, USA",42.35980319,-71.05987011,,,,,,,,,,,,,5.390101352
3381905553,0,,Washington Street and Dover Street,Boston,"MTA platform above Washington and Dover Streets, looking East across tracks at buildings, one with large South End Hardware sign on two sides",1,16.25287931,"E Berkeley St & Washington St, Boston, MA 02118, USA",42.34391876,-71.06605473,,,,,,,,,,,,,4.543352477
3381905921,0,,Washington Street and Dover Street,Boston,"Washington Street, between Dover and Dwight Streets, traffic below elevated rail",1,16.25287931,"E Berkeley St & Washington St, Boston, MA 02118, USA",42.34391876,-71.06605473,,,,,,,,,,,,,4.543352477
3381906031,0,,Washington Street and Perry Street,Boston,"Washington Street, opposite Parry Street, looking East under elevated rail at storefronts, signs and parked cars",1,57.38524666,"Perry St & Washington St, Boston, MA 02118, USA",42.3427619,-71.0670574,,,,,,,,,,,,,-0.072692005
3381906283,0,,Washington Street,Boston,"Washington Street, Looking East Under Elevated Rail Across Street from Famous Cafe, Row of Storefronts, Line of Parked Cars",1,57.38524666,"Washington St, Massachusetts, USA",42.34254505,-71.06737688,,,,,,,,,,,,,-0.072692005
3381906415,0,,Washington Street South End,Boston,"Washington Street, Looking East, Across Street, Under Elevated Rail, Liquor Store, Used Car Lot",1,57.38524666,"Washington St, Massachusetts, USA",42.34162787,-71.06882328,,,,,,,,,,,,,-0.072692005
3381906703,0,,Washington Street and Waltham Street,Boston,"Washington and Waltham Streets, Corner, Looking East, Under Curving Elevated Rail, Bottled Liquors Sign",1,57.38524666,"Waltham St & Washington St, Boston, MA 02118, USA",42.34165127,-71.06876255,,,,,,,,,,,,,-0.072692005
3381906817,0,,Washington Street and Union Park,Boston,"Washington at Union Park Street Looking East, Sidewalk, Elevated Rail, Street, Mobilgas Signs, Parked Cars",1,57.38524666,"Washington St, Massachusetts, USA",42.34133384,-71.06956044,,,,,,,,,,,,,-0.072692005
3381943473,0,,Washington Street and Pelham Street,Boston,"Washington Street, Between Pelham and Union Park Streets, Looking East, Drugstore, Storefronts, Diagonally Parked Cars",1,57.38524666,"1421 Washington St, Boston, MA 02118, USA",42.34109307,-71.07011552,,,,,,,,,,,,,-0.072692005
3381943671,0,,Washington Street and Dedham Street,Boston,"Washington and Dedham Streets, Looking East from Under Elevated Rail at Holy Cross Cathedral",1,57.38524666,"W Dedham St & Washington St, Boston, MA 02118, USA",42.34051953,-71.07118153,,,,,,,,,,,,,-0.072692005
3381943879,0,,Washington Street Holy Cross Cathedral,Boston,"Washington Street, Looking East, Under Elevated Rail, Park and Holy Cross Cathedral in Background",1,57.38524666,"Washington St, Massachusetts, USA",42.34020272,-71.07168036,,,,,,,,,,,,,-0.072692005
3381944051,0,,Washington and Worcester Street,Boston,"Washington and Worcester Streets, Looking East, from Under Elevated Rail, Storefronts with Liquor Store at Corner",1,57.38524666,"Worcester St & Washington St, Boston, MA 02118, USA",42.33745563,-71.07563976,,,,,,,,,,,,,-0.072692005
3381944505,0,,Washington Street and Springfield,Boston,"Washington Street, Elevated Rail Platform, Between Springfield and Massachusetts Avenue, Looking East, Rails, Puritan Theater Facade, Several Blocks of Storefronts, North Side of Street, 10:00 A.M. to 1:00 P.M.",1,46.27598553,"Washington St, Massachusetts, USA",42.33666581,-71.07670077,,,,,,,,,,,,,11.78115778
3381944617,0,,Washington Street and Massachusetts Avenue,Boston,"Washington Street, South Side of Elevated Rail Platform, Washington Street and Massachusetts Avenue, Looking East, Rails, Several Blocks of Storefronts, Smokestacks in Distance",1,,"Washington St & Massachusetts Ave, Boston, MA 02118, USA",42.3364517,-71.0770265,,,,,,,,,,,,,
3381963193,0,,Washington Street and Massachusetts Avenue,Boston,"Washington Street (Broadway to Massachusetts Avenue), Two Lane Section, Parked Cars, Curve in Elevated Rail, Supports Span from Sidewalk to Sidewalk, Tall Building on Left, Coffee Shop and Storefronts Across Street",1,46.27598553,"Washington St & Massachusetts Ave, Boston, MA 02118, USA",42.33637265,-71.07697992,,,,,,,,,,,,,11.78115778
3381963403,0,,Washington Street Holy Cross Cathedral,Boston,"Washington Street, Looking East, Elevated Rail to Left, Storefronts Visible Through Rail Supports, Holy Cross Cathedral in Distance",1,46.27598553,"Washington St, Massachusetts, USA",42.34061876,-71.07103835,,,,,,,,,,,,,11.78115778
3381963879,0,,"Franklin Square Park, Washington Street",Boston,"Washington Street Vicinity, Franklin Square (Park), Elevated Rail and Holy Cross Cathedral in Background",1,46.27598553,"Washington St, Boston, MA, USA",42.33919564,-71.07321159,,,,,,,,,,,,,11.78115778
3381964161,1,aerial," John Hancock Building",Boston,"Aerial View from John Hancock Building, of New England Mutual building, Charles River, Longfellow Bridge in Background",1,46.27598553,,42.34946443,-71.07511903,,,,,,,,,,,,,11.78115778
3381964413,1,aerial,"John Hancock Building, Berkeley Street",Boston,"Aerial View from John Hancock Building, Berkeley Street, Surrounding City Blocks, Boston Public Garden in Distance",1,46.27598553,,42.3494469,-71.07249294,,,,,,,,,,,,,11.78115778
3381965465,1,aerial,Boylston Street and Huntington Avenue,Boston,"Aerial View from Plane, Looking East, Boylston Street to Intersection with Huntington Avenue, Large Rail Yard, John Hancock Building, Boston Skyline and Harbor in Background",1,46.27598553,,42.3491425,-71.07709923,,,,,,,,,,,,,11.78115778
3381979017,1,aerial,,Boston,"Aerial View, Looking Northwest at Park Square and Hotel Statler, Boston Public Gardens, Charles River, Longfellow Bridge",1,46.27598553,,42.3498738,-71.0785743,,,,,,,,,,,,,11.78115778
3381979227,1,aerial,,Boston,"Aerial View, Back Bay, Copley Square, Looking Southwest, Commonwealth Avenue, Charles River",0,,,,,,,,,,,,,,,,,
3381979457,1,aerial,,Boston,"Aerial View from John Hancock Building, Looking Northeast, Boston Common and Public Gardens, St. James Avenue and Arlington Street Church, State House in Background, 3:00 P.M.",0,,,,,,,,,,,,,,,,,
3381979697,1,aerial,,Boston,"Boston Common, Aerial View Looking Northwest, Park Street, Massachusetts State House",0,,,,,,,,,,,,,,,,,
3381980189,1,aerial,,Boston,"Boston Common, Aerial View, Looking North Along Charles Street, Parked Cars, 3:30 P.M.",0,,,,,,,,,,,,,,,,,
3381980359,1,aerial,,Boston,"Boston Public Garden, Aerial View Along Arlington Street, George Washington Equestrian Statue,1:00 P.M.",0,,,,,,,,,,,,,,,,,
3381980649,1,aerial,,Boston,"Boston Public Garden, Aerial View, from Arlington Street Looking Northeast, Footpaths, Empty Lagoon with Bridge, Charles Street in Distance, 1:30 P.M.",0,,,,,,,,,,,,,,,,,
3381980869,1,aerial,,Boston,"Boston Public Garden, Aerial View Looking North Along Arlington Street, George Washington Equestrian Statue, Buildings Along Beacon Street, Charles River, Longfellow Bridge in Distance, 2:00 P.M.",0,,,,,,,,,,,,,,,,,
3382002403,1,aerial,,Boston,"Boston Common, Aerial View Looking West Along Tremont Street, Traffic and Pedestrians, Several Park Buildings, Other Structures and Statues",0,,,,,,,,,,,,,,,,,
3382002667,1,aerial,,Boston,"Boston Public Garden, Aerial View Looking Southwest, Lagoon and Bridge, Charles Street in Foreground, John Hancock Building, Arlington Street Church, Boston Public Library Commonwealth and Other Avenues",0,,,,,,,,,,,,,,,,,
3382003429,1,aerial,,Boston,"Aerial View, Christian Science Center and South End, Back Bay, Massachusetts Avenue to Charles River, Symphony Hall in Foreground",0,,,,,,,,,,,,,,,,,
3382004143,1,aerial,,Boston,"Aerial View Looking East, Back Bay from Massachusetts Avenue and Commonwealth Avenue, to Public Gardens and Boston Inner Harbor, Logan Airport in Far Distance",0,,,,,,,,,,,,,,,,,
3382004397,1,aerial,,Boston,"Aerial View Looking Northeast, Boston Common, State House and West End, Longfellow Bridge, Museum of Science and North Station Area, and Somerville Across the Charles River in Distance",0,,,,,,,,,,,,,,,,,
3382351726,0,,Corner of Newbury Street and Clarendon Street,Boston,"Newbury Street, Corner of Clarendon",1,273.2250517,"Newbury St & Clarendon St, Boston, MA 02116, USA",42.35141954,-71.07579784,,,,,,,,,,,,,9.608568331
3382351884,0,,Corner of Newbury Street and Berkeley,Boston,"Newbury Street, Corner of Berkeley",1,298.4169572,"222 Berkeley St, Boston, MA 02116, USA",42.35220801,-71.07292511,,,,,,,,,,,,,8.703022946
3382352146,0,50ft_interval,Providence Street,Boston,"Providence Street, 50 ft. intervals, Facing West, Streetlight, 10:45 A.M. to 11:20 A.M.",1,248.9467489,"Providence St, Boston, MA 02136, USA",42.35007074,-71.07492774,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,10.8212867
3382352238,0,50ft_interval,trinity church,Boston,"Providence Street, 50 ft. intervals, Facing West, Wooden fence at left, 10:45 A.M. to 11:20 A.M.",1,248.4147394,"Providence St, Boston, MA 02136, USA",42.35007074,-71.07492774,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,11.48646194
3382352392,0,50ft_interval,trinity church,Boston,"Providence Street, 50 ft. intervals, Facing West, Parking Lot at left, 12:05 P.M.",1,244.0491127,"Providence St, Boston, MA 02136, USA",42.35014463,-71.07496545,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,14.73822167
3382352500,0,50ft_interval,trinity church,Boston,"Providence Street, 50 ft. intervals, Facing West, Chain link fence at left, 10:45 A.M. to 11:20 A.M.",1,247.3994815,"Providence St, Boston, MA 02136, USA",42.35014463,-71.07496545,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,17.19122714
3382352590,0,50ft_interval,trinity church,Boston,"Providence Street, 50 ft. intervals, Facing West, Parking Lot at left, 10:45 A.M. to 11:20 A.M.",1,238.1351078,"Providence St, Boston, MA 02136, USA",42.35014463,-71.07496545,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,19.78786773
3382352722,0,,trinity church,Boston,"Providence Street, Facing West, Parking Lot at left",1,244.6508777,"Providence St, Boston, MA 02136, USA",42.35007074,-71.07492774,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,11.18860328
3382352792,0,50ft_interval,trinity church,Boston,"Providence Street, 50 ft. intervals, Facing West, Parking Lot at left, 10:45 A.M. to 11:20 A.M.",1,231.9383113,"Providence St, Boston, MA 02136, USA",42.35018365,-71.07498498,"Providence St, Boston, MA 02116, USA",42.3510666,-71.0717157,,,,,,,,,,18.16121506
3382428366,0,50ft_interval,St. James Avenue,Boston,"St. James Avenue, 50 ft. intervals, Series in Snow, Facing West, Fire Hydrant, 12:00 P.M. to 1:15 P.M.",1,259.9044864,"St James Ave, Boston, MA 02116, USA",42.35004312,-71.07415203,,,,,,,,,,,,,11.00096155
3382428718,0,50ft_interval,St. James Avenue,Boston,"St. James Avenue, 50 ft. intervals, Series in Snow, Facing West, 12:00 P.M. to 1:15 P.M.",1,258.6291545,"St James Ave, Boston, MA 02116, USA",42.35010187,-71.07392075,,,,,,,,,,,,,18.11111068
3382444270,0,50ft_interval,St. James Avenue and Trinity Church,Boston,"St. James Avenue, 50 ft. intervals, Series in Snow, Facing West, Trinity Church, 12:00 P.M. to 1:15 P.M.",1,258.6291545,"Boston, MA 02116, USA",42.35001473,-71.0742668,,,,,,,,,,,,,18.11111068
3382444794,0,50ft_interval,St. James Avenue and Trinity Church,Boston,"St. James Avenue, 50 ft. intervals, Series in Snow, Facing West, Trinity Church, 12:00 P.M. to 1:15 P.M.",1,259.2576673,"Boston, MA 02116, USA",42.35001473,-71.0742668,,,,,,,,,,,,,5.09489884
3382445150,0,50ft_interval,St. James Avenue and Trinity Church,Boston,"St. James Avenue, 50 ft. intervals, Series in Snow, Facing West, Trinity Church, 12:00 P.M. to 1:15 P.M.",1,258.4681719,"Boston, MA 02116, USA",42.34996149,-71.07446856,,,,,,,,,,,,,7.391309417
3382445318,0,,Trinity Place,Boston,"St. James Avenue, Facing West, Trinity Church",1,273.4223925,"Trinity Pl, Boston, MA 02116, USA",42.34989119,-71.07479893,,,,,,,,,,,,,7.73780765
3382459180,0,50ft_interval,Trinity Place,Boston,"Trinity Place, 50 ft. intervals, Facing North, Fire Escape, 10:30 A.M. to 11:30 A.M.",1,358.6268753,"Trinity Pl, Boston, MA 02116, USA",42.34935882,-71.07574984,,,,,,,,,,,,,-0.744711899
3382459372,0,50ft_interval,Trinity Place,Boston,"Trinity Place, 50 ft. intervals, Facing North, Billboards, 10:30 A.M. to 11:30 A.M.",1,357.8167796,"Trinity Pl, Boston, MA 02116, USA",42.34933413,-71.07574522,,,,,,,,,,,,,10.38708188
3382459560,0,50ft_interval,Trinity Place,Boston,"Trinity Place, 50 ft. intervals, Facing North, Billboards, 10:30 A.M. to 11:30 A.M.",1,16.18270714,"Trinity Pl, Boston, MA 02116, USA",42.34912567,-71.0756362,,,,,,,,,,,,,22.34257328
3382459712,0,,Washington Street and Stuart Street,Boston,"Washington Street, Between Stuart Street and LaGrange Street",1,359.8285265,"Stuart St & Washington St, Boston, MA 02116, USA",42.35088662,-71.06300639,,,,,,,,,,,,,4.80256586
3382460488,0,,Washington Street and Essex Street,Boston,"Washington Street, Between Boylston Street and Avery Street, Intersection with Essex Street",1,359.8285265,"Washington St & Boylston St, Brookline, MA 02445, USA",42.35243759,-71.06260012,,,,,,,,,,,,,4.80256586
3382460738,0,,Washington Street and Avery Street,Boston,"Washington Street, Between Avery Street and West Street, Hotel Avery",1,359.8285265,"Avery St & Washington St, Boston, MA 02111, USA",42.35323449,-71.06255239,,,,,,,,,,,,,4.80256586
3382499470,0,,West Street,Boston,"Washington Street, Between West Street and Temple Place",1,9.324328138,"West St & Washington St, Belmont, MA 02478, USA",42.35430012,-71.06179769,"West St & Washington St, Braintree, MA 02184, USA",42.21497,-71.0045085,"West St & Washington St, Woburn, MA 01801, USA",42.5076848,-71.1248002,"West St & Washington St, Whitman, MA 02382, USA",42.0825777,-70.9380125,,,,7.923212166
3382499672,0,,Washington Street and Temple Place,Boston,"Washington Street, Between Temple Place and Winter Street, Kresge's 5 and 10",1,39.79283243,"Temple Pl & Washington St, Boston, MA, USA",42.35508227,-71.06092013,,,,,,,,,,,,,5.81481074
3382499856,0,,Washington Street and Temple Place,Boston,"Washington Street, Between Temple Place and Winter Street, 11:30 A.M.",1,26.09619503,"Temple Pl & Washington St, Boston, MA, USA",42.35501235,-71.06099537,,,,,,,,,,,,,0
3382500304,0,,Wahington Street and Bromfield Street,Boston,"Washington Street, Between Winter Street and Bromfield Street, Loew's Orpheum Theater",1,31.21198888,"Winter St & Washington St, Boston, MA 02108, USA",42.35610168,-71.05988678,,,,,,,,,,,,,7.869874623
3382524410,0,,Washington Street and Franklin Street,Boston,Corner of Washington Street and Franklin Street,1,38.70247886,"Washington St & Franklin St, Boston, MA 02108, USA",42.3563168,-71.0596392,"Franklin St & Washington St, Boston, MA 02108, USA",42.3563674,-71.0594644,,,,,,,,,,4.769911063
3382524574,0,,Washington Street and Bromfield Street,Boston,"Washington Street, Between Bromfield Street and School Street, Old South Meeting House",1,35.49194457,"Bromfield St & Washington St, Boston, MA 02108, USA",42.35667587,-71.05916769,,,,,,,,,,,,,5.415469992
3382525266,0,,Washington Street and Spring Lane,Boston,Corner of Washington Street and Spring Lane,1,,"Washington St & Spring Ln, Boston, MA 02201, USA",42.3575282,-71.0582107,"Spring Ln & Washington St, Boston, MA 02201, USA",42.3575282,-71.0582107,,,,,,,,,,
3382525400,0,,Washington Street and SChool Street,Boston,"Washington Street, Between School Street and Court Street, Facing North",1,18.26897897,"School St & Washington St, Boston, MA 02108, USA",42.35799983,-71.05794606,"School St & Washington St, Boston, MA 02124, USA",42.2966809,-71.0722813,,,,,,,,,,6.584085456
3382525914,0,,Washington Street and Court Street,Boston,"Washington Street, Intersection with Court Street, Facing North",1,18.26897897,"Court St & Washington St, Boston, MA 02201, USA",42.35881296,-71.05785146,,,,,,,,,,,,,6.584085456
3382550390,0,,Washington Street and Kneeland Street,Boston,"Washington Street, Kneeland Street to Beach Street, Center Theatre",1,18.26897897,"Kneeland St & Washington St, Boston, MA 02116, USA",42.35088081,-71.06299246,,,,,,,,,,,,,6.584085456
3382599552,0,,Center Theater,Boston,"Washington Street, Kneeland Street to Beach Street, Arcade opposite Center Theatre",1,272.4383789,"Kneeland St & Washington St, Boston, MA 02116, USA",42.35123973,-71.06287332,,,,,,,,,,,,,8.523494662
3382599924,0,,Washington Street and Essex Street,Boston,"Washington Street, Essex Street to Hayward Place, Boston Cinerama Holiday",1,288.529883,"Essex St & Washington St, Boston, MA 02116, USA",42.35240033,-71.06259375,,,,,,,,,,,,,5.525770451
3382600076,0,,Washington Street and Essex Street,Boston,"Washington Street, Essex Street to Hayward Place",1,122.7425845,"Essex St & Washington St, Boston, MA 02116, USA",42.35266989,-71.06256595,,,,,,,,,,,,,9.294662815
3382600772,0,,Avery Street and Washington Street,Boston,"Corner of Avery Street and Washington Street, Walton's Cafeteria",1,21.23772609,"Avery St & Washington St, Boston, MA 02111, USA",42.35323449,-71.06255239,,,,,,,,,,,,,10.92178585
3382616654,0,,"Bedford Street ",Boston,"Corner of Bedford Street and Washington Street, Looking South",1,236.2685097,"Washington St & Bedford St, Abington, MA 02351, USA",42.35418131,-71.06190766,"S Bedford St & Washington St, Abington, MA 02351, USA",42.0962703,-70.950347,,,,,,,,,,6.510586907
3382616794,0,,Avery Street and Washington Street,Boston,"Washington Street, Avery Street to West Street, Entrance",1,,"Avery St & Washington St, Boston, MA 02111, USA",42.3532401,-71.0625394,,,,,,,,,,,,,
3382617366,0,,Winter Street and Washington Street,Boston,"Corner of Winter Street and Washington Street, 8:30 P.M.",1,339.631899,"Washington St & Winter St, Boston, MA 02108, USA",42.35546125,-71.06052423,"Winter St & Washington St, Boston, MA 02108, USA",42.3554504,-71.0605177,,,,,,,,,,8.957752291
3382617472,0,,Washington Street and Winter Street,Boston,"Washington Street, Winter Street to Bromfield Street, 8:30 P.M. to 10:45 P.M.",1,,"Winter St & Washington St, Boston, MA 02108, USA",42.3554504,-71.0605177,,,,,,,,,,,,,
3382617572,0,,Winter Street and Washington Street,Boston,"Winter Street off Washington Street, 2:00 A.M.",1,,"Winter St & Washington St, Boston, MA 02108, USA",42.3554504,-71.0605177,,,,,,,,,,,,,
3382639032,0,,Washington Street and School Street,Boston,"Washington Street, Between Bromfield Street and School Street",1,236.0500477,"Bromfield St & Washington St, Boston, MA 02108, USA",42.35698254,-71.05868461,,,,,,,,,,,,,15.74791749
3382639188,0,,Washington Street and School Street,Boston,"Washington Street, Between School Street and Bromfield Street, Taxi",1,16.54239256,"School St & Washington St, Boston, MA 02108, USA",42.35698254,-71.05868461,"School St & Washington St, Boston, MA 02124, USA",42.2966809,-71.0722813,,,,,,,,,,5.998989777
3382639522,0,,Water Street and Washington Street,Boston,Corner of Water Street and Washington Street,1,65.75742235,"Washington St & Water St, Boston, MA 02201, USA",42.35765189,-71.05814735,"Water St & Washington St, Boston, MA 02201, USA",42.3576541,-71.0581073,,,,,,,,,,8.025030496
3382682736,0,,Washington Street and Court Street,Boston,"Washington Street, Between Court Street and Cornhill Street, Reflections in Window",1,211.6185089,"Court St & Washington St, Boston, MA 02201, USA",42.3592978,-71.0579891,,,,,,,,,,,,,10.54944249
3382683236,0,,Govt Center,Boston,"Washington Street, Adams Square",1,0,"Adams St, Boston, MA 02119, USA",42.3604802,-71.0590624,"Adams St, Boston, MA 02129, USA",42.3743659,-71.0593548,"Adams St, Boston, MA 02136, USA",42.2524937,-71.1292262,"Adams Terrace, Boston, MA 02122, USA",42.295444,-71.056717,,,,0
3382683686,1,interior,"Filene's Department Store, Summer Street",Boston,"Filene's Interior, Perfume and Cosmetics",1,0,"Arch St, Boston, MA 02110, USA",42.3554939,-71.06019,,,,,,,,,,,,,0
3382683898,1,interior,"Filene's Department Store, Summer Street",Boston,"Filene's Interior, Purses and Gloves",1,0,"Arch St, Boston, MA 02110, USA",42.3554939,-71.06019,,,,,,,,,,,,,0
3382698718,1,interior,"Filene's Department Store, Summer Street",Boston,"Filene's Interior, Nightgowns and Hosiery",1,0,"Arch St, Boston, MA 02110, USA",42.35547174,-71.05810396,,,,,,,,,,,,,0
3382698960,0,,Washington Street and Essex,Boston,"Washington Street, Between Avon Street and Bedford Street, From Fifth Floor",1,0,"Avon St & Washington St, Taunton, MA 02780, USA",42.35375292,-71.06086746,"Avon St & Washington St, Stoneham, MA 02180, USA",42.4828,-71.093371,,,,,,,,,,0
3382699530,0,,Washington Street and Broadway,Boston,"Washington Street and Broadway, looking East, Paradise Club at left, Laconia Grocery, single story street corner building at right",1,103.5969567,"Washington Ave & Broadway, Chelsea, MA 02150, USA",42.34780623,-71.06437514,"Broadway & Washington St, Hanover, MA 02339, USA",42.1134324,-70.8128684,"Broadway & Washington St, Quincy, MA 02169, USA",42.2474269,-70.9799709,"Washington St & Broadway, Taunton, MA 02780, USA",41.920673,-71.090797,,,,11.1975542
3382723642,0,,chapman,Boston,"Washington Street, between Dover and Laconia Streets, looking East along sidewalk next to elevated rail, corner of a building with ornamental fire escape and ground level store",1,101.0466475,"E Berkeley St & Washington St, Boston, MA 02118, USA",42.34391876,-71.06605473,,,,,,,,,,,,,15.95333539
3382724028,0,,Washington Street and Savoy Street,Boston,"Washington Street, between Acton and Savory Streets, looking West under elevated rail, across from used car lot",1,254.3127804,"Acton St & Washington St, Lawrence, MA 01841, USA",42.34222248,-71.06778772,,,,,,,,,,,,,18.15948921
3382724424,0,,Washington and Waltham Streets,Boston,"Washington and Waltham Streets, Looking West, Mobilgas Sign with Pegasus Logo, Elevated Rail on Right, Holy Cross Cathedral",1,265.0750061,"Waltham St & Washington St, Boston, MA 02118, USA",42.34154071,-71.06906024,,,,,,,,,,,,,9.587498551
3382761998,0,,Washington and Worcester Streets,Boston,"Washington Street, Between Springfield and Worcester Streets, Looking West, Center of Street Under Elevated Rail, No Traffic, Storefronts, Parked Cars",1,245.4476343,,42.33743733,-71.07563251,,,,,,,,,,,,,14.0374146
3382762106,0,,Washington and East Springfield Streets,Boston,"Washington Street at East Springfield Street, Looking East, Diagonally to North Side of Washington Street, Meat Market, Other Stores, Profile View of Elevated Rail",1,49.29875953,"E Springfield St & Washington St, Boston, MA 02118, USA",42.33699175,-71.07624991,,,,,,,,,,,,,5.379497234
3382762610,0,,Washington Street and MAssachusetts Avenue,Boston,"Washington Street and Massachusetts Avenue, Intersection, Silhouette of Elevated Rail, Platform, Pedestrian, Advertising Posters Across Image",1,121.4630116,"Washington St & Massachusetts Ave, Boston, MA 02118, USA",42.33651283,-71.07715928,,,,,,,,,,,,,-0.000938752
3382762764,0,,Washington Street and Dover Street,Boston,"Washington Street, Corner of Dover Street (East Berkeley), Looking East, Elevated Rail Platform Completely Covering Intersection, Stairways Ascending at Each Corner",1,89.98345963,"E Berkeley St & Washington St, Boston, MA 02118, USA",42.34395617,-71.06595372,,,,,,,,,,,,,-0.794414022
3382781354,0,,Washington Street and Mass Ave,Boston,"Washington Street (Broadway to Massachusetts Avenue), Looking West, Storefronts on Left, Elevated Rail, Platform, with Shelter and Cupola Above",1,359.467996,"Washington St, Massachusetts, USA",42.33666581,-71.07670077,,,,,,,,,,,,,2.661595243
3382782446,1,aerial,John Hancock Building,Boston,"Aerial View from John Hancock Building, Berkeley Street, Surrounding City Blocks, Charles River in Distance",0,359.467996,,42.34946443,-71.07511903,,,,,,,,,,,,,2.661595243
3382782668,1,aerial,Park Square,Boston,"Aerial View, Park Square, Rooftops, Parking Lots, Hotel Statler, Charles River in Distance",0,359.467996,,42.35116673,-71.06762144,,,,,,,,,,,,,2.661595243
3382783006,1,aerial,Copley Square East,Boston,"Aerial View, Copley Square East, City Streets, Large Traffic Triangle, Trinity Church, New England Mutual, John Hancock Building, Edge of Boston Public Gardens at Top of Photograph",0,359.467996,,42.35002187,-71.07653977,,,,,,,,,,,,,2.661595243
3382796488,1,aerial," Mary Baker Eddy Library",Boston,"Aerial View, Boylston Street, Massachusetts Avenue, Back Bay, Part of Mary Baker Eddy Library, Charles River with Boats, Cambridge and MIT in Distance",0,359.467996,,42.34522456,-71.08634173,,,,,,,,,,,,,2.661595243
3382797554,1,aerial,Suffolk County Courthouse,Boston,"Boston Common, Aerial View Looking South from Fourteenth Floor of Suffolk County Courthouse, Rooftops, Tremont Street",0,359.467996,,42.35986822,-71.06152605,,,,,,,,,,,,,2.661595243
3382820518,1,aerial," Boston Public Garden",Boston,"Boston Public Garden to Back Bay, Aerial View Looking West Along Commonwealth Avenue, Boylston to Charles River Esplanade",0,359.467996,,42.3541614,-71.0704078,,,,,,,,,,,,,2.661595243
